epoch,dice_coefficient,loss,val_dice_coefficient,val_loss
83,0.5738407854597999,-0.5738407874291164,0.6099729369848202,-0.6099729308715234
84,0.5449577667114494,-0.5449577648405987,0.6064200783387209,-0.6064200783387209
85,0.5587984120376125,-0.558798414406009,0.5819664352979416,-0.5819664352979416
86,0.5737198654954371,-0.5737198663777426,0.5905306522662823,-0.5905306522662823
87,0.5504588696166082,-0.5504588698144112,0.598821406181042,-0.598821406181042
88,0.5739469163511929,-0.5739469171354645,0.5900999735563229,-0.5900999735563229
89,0.5657880157232285,-0.5657880133704135,0.6053249025956179,-0.6053249025956179
90,0.5640945752243419,-0.5640945744383467,0.6033567618101071,-0.6033567618101071
91,0.5832893225130531,-0.5832893236946429,0.5894359426620679,-0.5894359426620679
92,0.5913706812637531,-0.5913706796848222,0.5954871452771701,-0.5954871452771701
93,0.5707679723216369,-0.5707679707392127,0.6108169005467341,-0.6108169005467341
94,0.5805560893930511,-0.5805560897895343,0.6127435320462936,-0.6127435259329967
95,0.6012469299335396,-0.6012469283511154,0.6000549900226104,-0.6000549900226104
96,0.5940239366176909,-0.5940239366176909,0.5972852416527576,-0.5972852385961093
97,0.5575602690269659,-0.5575602713849518,0.5924153358508379,-0.5924153419641348
98,0.5939229658398025,-0.5939229690116683,0.6169268611149911,-0.6169268672282879
99,0.5936712689305607,-0.59367126618561,0.6152530327821389,-0.6152530327821389
100,0.6045401681887421,-0.6045401689764687,0.6019021624173874,-0.6019021624173874
101,0.5937660527467199,-0.5937660527467199,0.5855189622976841,-0.5855189622976841
102,0.5918196613972003,-0.5918196610042027,0.6144455075263977,-0.6144455136396946
103,0.5953843354784101,-0.5953843338994791,0.6248701917819488,-0.6248701978952457
104,0.5782676662117374,-0.5782676683779855,0.6136436615234766,-0.6136436615234766
105,0.5913304634342701,-0.5913304630377869,0.6073654614962064,-0.6073654614962064
106,0.5976726158074871,-0.5976726185645301,0.5992060548219925,-0.5992060487086956
107,0.59668046340812,-0.5966804661773624,0.6088168850311866,-0.6088168850311866
108,0.5925044798665988,-0.5925044792718739,0.617282299659191,-0.617282299659191
109,0.5686242558703517,-0.5686242562650845,0.5981577405562768,-0.5981577466695737
110,0.5931622861631659,-0.5931622869526314,0.6144275772265899,-0.6144275772265899
111,0.5943718397695767,-0.59437184133812,0.6213918526967367,-0.6213918526967367
112,0.5844004714568279,-0.5844004740339689,0.6137972122583634,-0.6137972122583634
113,0.5818765994714792,-0.5818765994714792,0.6040339271227518,-0.604033921009455
114,0.5933266570607384,-0.593326658632729,0.6038199388063871,-0.6038199388063871
115,0.6040541117565822,-0.6040541121521882,0.6154289612403283,-0.6154289612403283
116,0.5931132298551107,-0.5931132306393824,0.5998945603003869,-0.5998945603003869
117,0.5967685109690616,-0.5967685070477033,0.5911296881162204,-0.5911296850595719
118,0.5987994558616881,-0.5987994564524831,0.6046619399999961,-0.6046619399999961
119,0.6097736211923452,-0.6097736227643359,0.6055516004562378,-0.6055515943429409
120,0.5977483912809005,-0.5977483893072368,0.6292585394321344,-0.6292585394321344
121,0.5875377404820789,-0.5875377422505683,0.6161228005702679,-0.6161227883436741
122,0.6170242642077197,-0.6170242653945378,0.6160717132763985,-0.6160717132763985
123,0.5980390297732173,-0.5980390321521167,0.6022936304410299,-0.6022936243277329
124,0.6127362297131465,-0.6127362269621629,0.6125436883706313,-0.6125436853139828
125,0.6091201501457315,-0.6091201505378673,0.6129464109738668,-0.6129464140305152
126,0.6070205302096674,-0.6070205306035307,0.6223397591175177,-0.6223397591175177
127,0.6151123786316214,-0.6151123794245879,0.6041274529237014,-0.6041274529237014
128,0.5970005072587359,-0.5970005060719178,0.5939018527666727,-0.5939018558233212
129,0.5994092918784413,-0.5994092914837086,0.611717014740675,-0.6117170208539718
130,0.5993722577452134,-0.5993722585329401,0.6023911482248551,-0.6023911482248551
131,0.5996023150144425,-0.5996023197617151,0.6088453714664166,-0.6088453714664166
132,0.6162697009692918,-0.6162697001798263,0.6131924085128002,-0.6131924085128002
133,0.6064898948136129,-0.6064898936372054,0.624320429105025,-0.624320429105025
134,0.5990178852879529,-0.5990178884388592,0.6161087873654488,-0.6161087812521518
135,0.6021541114524833,-0.6021541106595169,0.611755126561874,-0.611755126561874
136,0.6082230795801213,-0.6082230807669395,0.6119992121672019,-0.6119992121672019
137,0.6148245350310677,-0.6148245362074751,0.6066785577016,-0.6066785577016
138,0.6086012182781875,-0.6086012186720507,0.616255093843509,-0.616255093843509
139,0.5944573000742498,-0.5944573012636996,0.6129199862480164,-0.6129199862480164
140,0.6152210837563142,-0.6152210865194434,0.6097267040839562,-0.6097267040839562
141,0.5905376786059076,-0.5905376801778982,0.6001357512596326,-0.600135760429578
142,0.6084628113678523,-0.6084628125468453,0.5991142995846577,-0.5991143018771441
143,0.6228355214974436,-0.6228355218939269,0.6038555036752652,-0.6038555036752652
144,0.5979919913276387,-0.5979919913276387,0.6156403514055105,-0.6156403575188074
145,0.608800465422394,-0.6088004638399698,0.603523809176225,-0.6035237969496311
146,0.6124572273904243,-0.6124572289728485,0.6206735800474118,-0.6206735800474118
147,0.5939394806767558,-0.59393948499973,0.6230193269558442,-0.6230193269558442
148,0.6092764125420497,-0.6092764153585329,0.6130467378176175,-0.6130467317043207
149,0.6073899228404797,-0.6073899200834366,0.6057706276575724,-0.6057706276575724
150,0.5954704560980891,-0.5954704553086236,0.6045211064509857,-0.6045211064509857
151,0.6100923454524666,-0.610092352557656,0.6111607673840646,-0.6111607673840646
152,0.5947468832200844,-0.5947468844016743,0.6090786930842277,-0.6090786930842277
153,0.6171687365888239,-0.6171687377678169,0.6004732617965112,-0.6004732709664565
154,0.619768307693712,-0.6197683061217214,0.621384872840001,-0.621384872840001
155,0.6008544911287332,-0.6008544883837825,0.6086893754127698,-0.6086893754127698
156,0.6099832633039454,-0.6099832617319547,0.6148342429063259,-0.614834236793029
157,0.6235957396657843,-0.6235957400579202,0.5811798037626804,-0.5811797976493835
158,0.6143466481028149,-0.6143466488905415,0.6168328401369926,-0.6168328401369926
159,0.5950410645086687,-0.59504106765265,0.6067644311831548,-0.6067644311831548
160,0.6095970213807971,-0.6095970216768467,0.6148545818451123,-0.6148545757318155
161,0.6067655251214379,-0.6067655243371662,0.6146801694845542,-0.6146801694845542
162,0.6001277647055356,-0.6001277611450812,0.6081070487315838,-0.6081070487315838
163,0.622895528521158,-0.6228955221914612,0.6222422031255869,-0.6222422031255869
164,0.5907493786592233,-0.5907493798356307,0.6249907643367083,-0.6249907643367083
165,0.6061679299332594,-0.6061679320900064,0.6200960247944562,-0.6200960309077532
166,0.5895710595578483,-0.5895710595578483,0.6183434373293167,-0.6183434312160199
167,0.6055644461105574,-0.6055644457166941,0.6176012051411164,-0.6176011990278195
168,0.6067130462126394,-0.6067130477950636,0.6088575858336228,-0.6088575888902713
169,0.6028840612891494,-0.6028840604996839,0.6146234793540759,-0.6146234793540759
170,0.6112140484501147,-0.611214052414947,0.596968547655986,-0.596968547655986
0,-0.10394695159796051,-0.11756675347553945
0,-0.10491376705957871,-0.11633302053782792
1,-0.10758487219726176,-0.11961502756560798
2,-0.11083468461269717,-0.12327467106216777
3,-0.1124089963636116,-0.1251119938308159
4,-0.11639007187124234,-0.12387654514966813
5,-0.11468911190566264,-0.12973287919190077
6,-0.11590276427253123,-0.13128659959915465
7,-0.11945254111428134,-0.1333286508390334
8,-0.12199922563471147,-0.13284120062547447
9,-0.12081737909466028,-0.13860728967506275
10,-0.11987133236347579,-0.1357413088589643
11,-0.13449356082012717,-0.1392091678175251
12,-0.12792150254379833,-0.14209226063922442
13,-0.12336900593950885,-0.1437861490829856
14,-0.13649270710664868,-0.14720966607595967
15,-0.13338627921123253,-0.14573292737513516
16,-0.13517579847396996,-0.14893612555697955
17,-0.13916886763622582,-0.152669487933142
18,-0.14593651846347266,-0.15571279806472296
19,-0.14228489549533851,-0.1582927585175607
20,-0.146393579773997,-0.16051779199490504
21,-0.1430083095336592,-0.15988142076319298
22,-0.14590826201320484,-0.15032125455615794
23,-0.1451113617590425,-0.16717664831507523
24,-0.15533277304612297,-0.1686857817447291
25,-0.1541282721028655,-0.17113982998164354
26,-0.157889562190234,-0.17531930609086974
27,-0.14902684092521667,-0.17703948558959287
28,-0.1616972221450491,-0.18404471452257273
29,-0.154874445104992,-0.17929013106411537
30,-0.16526995397858568,-0.18115522719062535
31,-0.17155283376869915,-0.18443700908559613
32,-0.15571155277929738,-0.18520135452262068
33,-0.17290542871495218,-0.19332431705124611
34,-0.17104408180156908,-0.19661181228878225
35,-0.17092507913414584,-0.19570301934681109
36,-0.17350437956528653,-0.19896064210782008
37,-0.17299541436429872,-0.1950030841131126
38,-0.18114772394595557,-0.17986775776453778
39,-0.18009693573689514,-0.20798316400135514
40,-0.191663558888373,-0.20064475908216123
41,-0.18351022425247768,-0.20167316931538878
42,-0.2000454930977507,-0.20894642220397966
43,-0.19903011803847578,-0.19787612056310197
44,-0.20166274606772178,-0.21170146130355058
45,-0.19785144278525255,-0.2209608248904743
46,-0.20773584168675718,-0.21740821241277508
47,-0.19764165187139163,-0.2145607693005452
48,-0.1968428913245016,-0.22901418172152696
49,-0.20778328536358553,-0.22672687853332116
50,-0.21454561933090813,-0.2218264991466978
51,-0.20353042677437005,-0.21535715539898492
52,-0.22099801741622307,-0.22927063466173359
53,-0.21345578034173002,-0.23156806167248076
54,-0.21653128812545971,-0.2481864063085708
55,-0.21052584247914,-0.24266047340578736
56,-0.22045678713996159,-0.25069056385386307
57,-0.23683006109645188,-0.24746464680781408
58,-0.2189015346138101,-0.2548166725751573
59,-0.231037900958648,-0.249020826500074
60,-0.23579829603761107,-0.25574586823978257
61,-0.24279517700143208,-0.2398129636998725
62,-0.2349907199504983,-0.2555152238470263
63,-0.25178420952962416,-0.2692857091933225
64,-0.23564407460818207,-0.2668318397703424
65,-0.24470990503915643,-0.25603199374359265
66,-0.25039774010425625,-0.26105475940008077
67,-0.2498193491795441,-0.2630524073554351
68,-0.2516594090304532,-0.26295330751258716
69,-0.267472384212551,-0.26052274007712845
70,-0.26009113596458183,-0.2824659463578621
71,-0.25096458221310813,-0.28295734551100604
72,-0.2754458966982234,-0.2790084714646888
73,-0.25902975987602067,-0.284420410616208
74,-0.2643976222306589,-0.27996816176228817
75,-0.28977427921452364,-0.28557378554766155
76,-0.2622461712644528,-0.2945982956253322
77,-0.27699462193871816,-0.27423910875763513
78,-0.2804060445709543,-0.2870984681412182
79,-0.300935476327574,-0.308058567279208
80,-0.2818420539845477,-0.29756337417437967
81,-0.2676472600722155,-0.27043950386279453
82,-0.2865981240357671,-0.30829436813308075
83,-0.29755248376628857,-0.30153316734111413
84,-0.26808974118758727,-0.30689039852766864
85,-0.2994946396272433,-0.3013486709214945
86,-0.29379571433905716,-0.28971978784662433
87,-0.2971030671676967,-0.313775120055781
88,-0.30083994724248586,-0.3131106391021636
89,-0.28235800118245463,-0.30724355367432654
90,-0.31527920367311585,-0.31133485737100114
91,-0.31264170964734744,-0.3083448689595788
92,-0.31378770611443363,-0.3207952831171255
93,-0.30542534693844303,-0.3107907416018765
94,-0.29417475033961726,-0.32327864391613853
95,-0.31484510961747325,-0.3081989668111886
96,-0.3052861112120904,-0.32687150469395965
97,-0.3381826075878772,-0.3301601486395946
98,-0.31830465074925296,-0.3233521364431466
99,-0.3180273578159119,-0.324308540705031
100,-0.3299339920811008,-0.33760924518635843
101,-0.3248239672118491,-0.33759599132875423
102,-0.3298549457012038,-0.3391781269976523
103,-0.33455504575925593,-0.3499829349792109
104,-0.3372922169151285,-0.3298340036278277
105,-0.34199143609414434,-0.3371703469120296
106,-0.33797436442814377,-0.3546164191402165
107,-0.3362829357777771,-0.320164138236932
108,-0.3455006962777763,-0.3571619349243367
109,-0.34984935573394726,-0.3330067322317478
110,-0.34633373393121686,-0.3520670042628736
111,-0.34872634666024055,-0.34457178532549765
112,-0.3470099254623874,-0.3504259232926158
113,-0.36628645758379946,-0.3393782783398586
114,-0.3478082376008002,-0.3449262749832288
115,-0.3577026050831926,-0.3532496899102641
116,-0.3667570878710367,-0.35370852198220987
117,-0.3628757931127947,-0.3486863100423222
118,-0.35657140064133774,-0.3492578093984486
119,-0.36897150309462295,-0.3581845799906064
120,-0.3631634120094149,-0.3474102732354561
121,-0.3745394241478708,-0.3502319468333658
122,-0.3802228035339344,-0.3495191762932634
123,-0.3842435684832898,-0.35945517958792966
124,-0.3819604367017746,-0.3516627191442304
125,-0.3695209445921998,-0.35494175131342054
126,-0.37013986989002395,-0.359560700644434
127,-0.37109908297461036,-0.3647569053995926
128,-0.38814651178084564,-0.353566056331702
129,-0.3773773366754705,-0.35787547399512437
130,-0.386249941329734,-0.3538299266215974
131,-0.39528984586310284,-0.35050981181912716
132,-0.3805821166598876,-0.3624554498005757
133,-0.3909886878057821,-0.37844916848482285
134,-0.38985092299325125,-0.37512071813102316
135,-0.4078451797662192,-0.3720392837988592
136,-0.37645445670315764,-0.37317583835230467
137,-0.39787056184077,-0.3760643166250887
138,-0.39708111861749334,-0.3741922982498608
139,-0.40150079327194316,-0.37632559121182535
140,-0.40076452111248423,-0.3758431654588311
141,-0.4009040559155751,-0.3902255797808149
142,-0.37783367404570944,-0.36733329032374695
143,-0.40588225793522015,-0.38203046121428497
144,-0.39309651424226005,-0.3375662646989907
145,-0.40312890187565203,-0.35147658016829364
146,-0.42311550559181915,-0.37499752245118134
147,-0.4084323811662066,-0.36226356345995336
148,-0.39541869003646424,-0.3768547158853143
149,-0.40030731398024055,-0.3737284971021973
150,-0.40443094025384513,-0.385667977079881
151,-0.4279880737210368,-0.38294526565391407
152,-0.38823709523440986,-0.36269110836813934
153,-0.4264798713150529,-0.3849141275988216
154,-0.40176981932043765,-0.3860228280578039
155,-0.41242539411062723,-0.37238436462604896
156,-0.4158021650816265,-0.38545656204223633
157,-0.42846583180375153,-0.38550634616244156
158,-0.42297588752595006,-0.389520744834326
159,-0.4150019874858222,-0.3818719405516059
160,-0.42797661869399317,-0.39161119286992907
161,-0.43215475969902745,-0.3883649247937498
162,-0.42086713486596156,-0.37766248567969396
163,-0.4235921551454936,-0.35297240277307224
164,-0.4176403142973385,-0.38390145628853184
165,-0.4352031102222679,-0.38110188942039963
166,-0.41282035351583835,-0.37751206360032075
167,-0.42264891015943923,-0.37373328841893017
168,-0.42262078322765584,-0.38413117285323356
169,-0.42869355970699535,-0.39087092137969703
170,-0.44119600685226995,-0.3847911487110948
171,-0.41961081634534086,-0.3735478435997414
172,-0.425344137289043,-0.38837712792168677
173,-0.42828487824763495,-0.3861739762061465
174,-0.42884418013080067,-0.3931284836963215
175,-0.44434623028102677,-0.3861796228231582
176,-0.42057087527293907,-0.39629413991902784
177,-0.4664238895240583,-0.391862010006356
178,-0.44631537102756247,-0.3907143265272664
179,-0.43993722414392733,-0.38864508139348664
180,-0.415753525613949,-0.38591419120805454
181,-0.4349636384193471,-0.38942664413325556
182,-0.43060057625075837,-0.38382596410481273
183,-0.4508468204132786,-0.384245838211701
184,-0.4229644701669091,-0.3888822536816639
185,-0.4504914709781235,-0.38883787538625497
186,-0.4355355153918791,-0.38521840733236973
187,-0.4193311089015269,-0.38880221031408396
188,-0.4491490526434588,-0.39023981289526005
189,-0.43395708775834035,-0.3859104374341205
190,-0.4408578057246832,-0.38883136199638907
191,-0.444494202372792,-0.38229234055080247
192,-0.44158455004033287,-0.38852489838557963
193,-0.44576565521519357,-0.3880916733657364
194,-0.447072114968142,-0.3895629378019181
195,-0.4400558825582266,-0.3959346619327511
196,-0.4365320167043707,-0.39169364798385486
197,-0.4358119178185904,-0.390227158248952
198,-0.4362764510828837,-0.3905327230428172
199,-0.43443858781049954,-0.393500481559112
0,-0.10525328952252216,-0.1185438631646401
1,-0.10910092984324164,-0.1197813866017139
2,-0.11881446435950584,-0.12681780452221897
3,-0.11393783548299004,-0.12786048822170865
4,-0.12613170253927056,-0.13429654626983456
5,-0.11842636255796028,-0.13820373102099495
6,-0.12985974724310975,-0.13884810312131865
7,-0.12744307064086846,-0.14782012293560315
8,-0.13862964756300916,-0.15077351501821418
9,-0.13361816264055912,-0.1513408679449189
10,-0.141155275232766,-0.15537901130397763
11,-0.14068506369509895,-0.16335441752345162
12,-0.14807569931924733,-0.16596831130770456
13,-0.15237975106737628,-0.16687247921935225
14,-0.15351913705077755,-0.17388767676543346
15,-0.15826900034270164,-0.1753284997117203
16,-0.1598341409809871,-0.18284680160273492
17,-0.16847849939899304,-0.18942440967116736
18,-0.1721302705560709,-0.1948200960074906
19,-0.16377678193867728,-0.19898041502564354
20,-0.18218429144227868,-0.19948848857816343
21,-0.17334682622609973,-0.2090191264859343
22,-0.1841040238447148,-0.20542523845107155
23,-0.18560706373150593,-0.21466738130666513
24,-0.20288913679923293,-0.22141375148718337
25,-0.18808895144530258,-0.2153503420078649
26,-0.1982956805399486,-0.2256083437035569
27,-0.20487432652998805,-0.22468420757656604
28,-0.2134779106316494,-0.241173388024347
29,-0.2090703954677219,-0.23934623256193854
30,-0.21644711255311444,-0.24458748161529018
31,-0.22642197629634833,-0.2626254269111473
32,-0.23059464427440063,-0.2542703055438742
33,-0.23371203217873604,-0.26997893033301934
34,-0.2376729008992339,-0.2696332789100377
35,-0.24276613308624787,-0.276103208022835
36,-0.24254109471320584,-0.25378508773525205
37,-0.23376000601968733,-0.25358200627090655
38,-0.23797408885815563,-0.28463313537361346
39,-0.26115172213834265,-0.2897296707450816
40,-0.25631024359780197,-0.30091118733439826
41,-0.2658043401194857,-0.2993126537947528
42,-0.2844578124049429,-0.2944266033911072
43,-0.2667416207006444,-0.3037570347036936
44,-0.2817542190095047,-0.29357508800726023
45,-0.2903282460166898,-0.3184304390333395
46,-0.2819471297651724,-0.3166986619476723
47,-0.2864034679996503,-0.32529379717544116
48,-0.2879306767705226,-0.2981848207722723
49,-0.29386598227339555,-0.34765026593102816
50,-0.29452713480352577,-0.32112388128200464
51,-0.3182339605267929,-0.3142624827085343
52,-0.2995672006475176,-0.33721404792988197
53,-0.3128676426475463,-0.35454688399238926
54,-0.312001629102178,-0.3321698492607184
55,-0.3256268686407518,-0.33367506961906906
56,-0.32319877989573864,-0.3494531480611953
57,-0.32080183313651517,-0.34769666986127873
58,-0.3185062512234829,-0.372922922393917
59,-0.34376719992445864,-0.32526496659337945
60,-0.33664072700168773,-0.3520393780374949
61,-0.3389851155825057,-0.3279334033748745
62,-0.3420971678448962,-0.3178219162257372
63,-0.3285978476401248,-0.3529967444132915
64,-0.3472452616872601,-0.35168894347363866
65,-0.34581348008435703,-0.3587354527110547
66,-0.36380749355585884,-0.3768832319605667
67,-0.35505077949036723,-0.3807426416768437
68,-0.36193657676120855,-0.37063786229201123
69,-0.3630868627072929,-0.3542510297446124
70,-0.3586081107025561,-0.36608583420778795
71,-0.3714267211217506,-0.39673349551394976
72,-0.35546325147151947,-0.37620079886596813
73,-0.368791168992934,-0.3889221709913912
74,-0.3740475723706999,-0.3802615443689633
75,-0.3828063980392788,-0.38151071240416673
76,-0.37660178318132764,-0.3837867384463285
77,-0.3851095533331929,-0.38167626325008086
78,-0.37945492681744813,-0.3520126569587573
79,-0.377934246186329,-0.3996728914501393
80,-0.3963168184527683,-0.38442419719907034
81,-0.3990058170352737,-0.38278328106466647
82,-0.3813468724749494,-0.3876146275912766
83,-0.3989079101132108,-0.40247102068588797
84,-0.4021992833072962,-0.4009739735485178
85,-0.4038892707261054,-0.4093477069276624
86,-0.3960139035658024,-0.4224316335357396
87,-0.41291302904551724,-0.3823909435124524
88,-0.4036676698246377,-0.4221818648872122
89,-0.39377994564446533,-0.42251969122253685
90,-0.425309270038522,-0.4159346478702748
91,-0.4246687772734305,-0.41929329364700657
92,-0.3883038956826834,-0.3795729258419138
93,-0.4180217706689648,-0.41545152163083576
94,-0.40788531877279804,-0.40385982552460864
95,-0.42065611644343,-0.42114391922950745
96,-0.39874543427386666,-0.31960396706003
97,-0.42821386398307154,-0.38049027824823833
98,-0.43834300070936405,-0.441937922376447
99,-0.42216698990927803,-0.41291253387400534
100,-0.4251498112121524,-0.40827800056575675
101,-0.4310429819623198,-0.43557188890676585
102,-0.44506572718432486,-0.38776863649883103
103,-0.44353952098126503,-0.38398921186417606
104,-0.42205087530250923,-0.40321660252798974
105,-0.4361603061792887,-0.4330507585432677
106,-0.4575104390204341,-0.3972634905207474
107,-0.43736288285125857,-0.4146580023575673
108,-0.4528772754679533,-0.4137429948401662
109,-0.43660315158574475,-0.41407464536945376
110,-0.44389499870001103,-0.41920188016596094
111,-0.4681733998597837,-0.4032148223007675
112,-0.4602847052555458,-0.41196050356447167
113,-0.45255498610711664,-0.42325557280430753
114,-0.4787876563966921,-0.4291205843992993
115,-0.44277844047234727,-0.41605151991928574
116,-0.4495877800428349,-0.39934564744476725
117,-0.4678009374788606,-0.3950435993945704
118,-0.47139894942874494,-0.4245489292440161
119,-0.45404892361242005,-0.4256205421633425
120,-0.45459892453702566,-0.4113708415390116
121,-0.4671215775085375,-0.42954773475638536
122,-0.45653095221884665,-0.42172182292009874
123,-0.47818151213131943,-0.4190050656289126
124,-0.46537239072115527,-0.42543394375691373
125,-0.4597618624471015,-0.4252768327704573
